episode_index,category,suite,source_file,length,task
11249,language,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,177,pick up the bbq sauce and place it in the basket
11250,lighting,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,141,push the plate to the front of the stove
11251,language,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,129,pick up the bbq sauce and place it in the basket
11252,sensor_noise,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,97,put the bowl on the plate
11253,lighting,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,111,put the bowl on the stove
11254,env,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,148,pick up the alphabet soup and place it in the basket
11255,language,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,154,pick up the alphabet soup and place it in the basket
11256,lighting,libero_10,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_demo.hdf5,261,put both the alphabet soup and the tomato sauce in the basket
11257,env,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,254,put both the cream cheese box and the butter in the basket
11258,lighting,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,139,push the plate to the front of the stove
11259,camera_pose,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,105,put the bowl on the plate
11260,env,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,132,pick up the salad dressing and place it in the basket
11261,env,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,89,pick up the black bowl between the plate and the ramekin and place it on the plate
11262,language,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,247,put both the cream cheese box and the butter in the basket
11263,env,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,92,put the bowl on the stove
11264,env,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,84,put the bowl on the plate
11265,sensor_noise,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,131,pick up the bbq sauce and place it in the basket
11266,env,libero_goal,put_the_cream_cheese_in_the_bowl_demo.hdf5,135,put the cream cheese in the bowl
11267,language,libero_object,pick_up_the_butter_and_place_it_in_the_basket_demo.hdf5,150,pick up the butter and place it in the basket
11268,sensor_noise,libero_10,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_demo.hdf5,268,put both the alphabet soup and the tomato sauce in the basket
11269,lighting,libero_object,pick_up_the_milk_and_place_it_in_the_basket_demo.hdf5,175,pick up the milk and place it in the basket
11270,lighting,libero_10,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_demo.hdf5,240,put the white mug on the plate and put the chocolate pudding to the right of the plate
11271,env,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,130,pick up the black bowl on the wooden cabinet and place it on the plate
11272,camera_pose,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,143,pick up the black bowl next to the ramekin and place it on the plate
11273,sensor_noise,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,102,put the bowl on the stove
11274,camera_pose,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,108,put the bowl on the stove
11275,lighting,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,128,pick up the salad dressing and place it in the basket
11276,env,libero_10,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_demo.hdf5,257,put the black bowl in the bottom drawer of the cabinet and close it
11277,language,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,129,pick up the black bowl from table center and place it on the plate
11278,sensor_noise,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo.hdf5,93,put the bowl on top of the cabinet
11279,sensor_noise,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,110,pick up the black bowl next to the plate and place it on the plate
11280,language,libero_object,pick_up_the_butter_and_place_it_in_the_basket_demo.hdf5,156,pick up the butter and place it in the basket
11281,lighting,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,165,pick up the chocolate pudding and place it in the basket
11282,camera_pose,libero_10,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_demo.hdf5,226,put the white mug on the plate and put the chocolate pudding to the right of the plate
11283,sensor_noise,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,99,pick up the black bowl on the cookie box and place it on the plate
11284,lighting,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,136,pick up the alphabet soup and place it in the basket
11285,sensor_noise,libero_goal,open_the_middle_drawer_of_the_cabinet_demo.hdf5,127,open the middle drawer of the cabinet
11286,camera_pose,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,201,pick up the orange juice and place it in the basket
11287,language,libero_goal,put_the_cream_cheese_in_the_bowl_demo.hdf5,104,put the cream cheese in the bowl
11288,language,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo.hdf5,99,put the bowl on top of the cabinet
11289,sensor_noise,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,88,put the bowl on the plate
11290,lighting,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,128,pick up the bbq sauce and place it in the basket
11291,env,libero_goal,turn_on_the_stove_demo.hdf5,92,turn on the stove
11292,language,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,107,put the bowl on the stove
11293,camera_pose,libero_goal,open_the_middle_drawer_of_the_cabinet_demo.hdf5,116,open the middle drawer of the cabinet
11294,sensor_noise,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,165,pick up the chocolate pudding and place it in the basket
11295,lighting,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,171,pick up the cream cheese and place it in the basket
11296,sensor_noise,libero_goal,put_the_bowl_on_top_of_the_cabinet_demo.hdf5,98,put the bowl on top of the cabinet
11297,camera_pose,libero_10,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_demo.hdf5,345,put the yellow and white mug in the microwave and close it
11298,lighting,libero_object,pick_up_the_milk_and_place_it_in_the_basket_demo.hdf5,137,pick up the milk and place it in the basket
11299,sensor_noise,libero_object,pick_up_the_ketchup_and_place_it_in_the_basket_demo.hdf5,147,pick up the ketchup and place it in the basket
11300,sensor_noise,libero_10,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_demo.hdf5,234,turn on the stove and put the moka pot on it
11301,sensor_noise,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet_demo.hdf5,105,put the wine bottle on top of the cabinet
11302,sensor_noise,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,139,pick up the bbq sauce and place it in the basket
11303,camera_pose,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,89,pick up the black bowl between the plate and the ramekin and place it on the plate
11304,lighting,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,125,pick up the black bowl on the wooden cabinet and place it on the plate
11305,lighting,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,111,pick up the black bowl from table center and place it on the plate
11306,lighting,libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket_demo.hdf5,153,pick up the chocolate pudding and place it in the basket
11307,camera_pose,libero_goal,open_the_middle_drawer_of_the_cabinet_demo.hdf5,128,open the middle drawer of the cabinet
11308,env,libero_10,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_demo.hdf5,312,put both the alphabet soup and the cream cheese box in the basket
11309,env,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_demo.hdf5,135,pick up the black bowl on the stove and place it on the plate
11310,env,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,120,pick up the black bowl next to the ramekin and place it on the plate
11311,lighting,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,86,pick up the black bowl on the cookie box and place it on the plate
11312,lighting,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,246,put both the cream cheese box and the butter in the basket
11313,camera_pose,libero_10,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_demo.hdf5,196,pick up the book and place it in the back compartment of the caddy
11314,camera_pose,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,122,pick up the black bowl next to the cookie box and place it on the plate
11315,sensor_noise,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,150,pick up the alphabet soup and place it in the basket
11316,lighting,libero_10,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_demo.hdf5,238,turn on the stove and put the moka pot on it
11317,language,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,141,pick up the black bowl next to the cookie box and place it on the plate
11318,camera_pose,libero_goal,turn_on_the_stove_demo.hdf5,90,turn on the stove
11319,env,libero_spatial,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,125,pick up the black bowl on the wooden cabinet and place it on the plate
11320,camera_pose,libero_10,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_demo.hdf5,278,put both the alphabet soup and the tomato sauce in the basket
11321,camera_pose,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,154,push the plate to the front of the stove
11322,lighting,libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket_demo.hdf5,133,pick up the bbq sauce and place it in the basket
11323,camera_pose,libero_goal,put_the_bowl_on_the_plate_demo.hdf5,89,put the bowl on the plate
11324,language,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,189,pick up the black bowl next to the ramekin and place it on the plate
11325,env,libero_object,pick_up_the_milk_and_place_it_in_the_basket_demo.hdf5,137,pick up the milk and place it in the basket
11326,sensor_noise,libero_spatial,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_demo.hdf5,89,pick up the black bowl between the plate and the ramekin and place it on the plate
11327,env,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,115,pick up the salad dressing and place it in the basket
11328,camera_pose,libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket_demo.hdf5,157,pick up the alphabet soup and place it in the basket
11329,sensor_noise,libero_10,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove_demo.hdf5,466,put both moka pots on the stove
11330,language,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,244,put both the cream cheese box and the butter in the basket
11331,lighting,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,106,pick up the black bowl next to the plate and place it on the plate
11332,camera_pose,libero_10,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_demo.hdf5,247,put both the cream cheese box and the butter in the basket
11333,env,libero_object,pick_up_the_salad_dressing_and_place_it_in_the_basket_demo.hdf5,128,pick up the salad dressing and place it in the basket
11334,sensor_noise,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,96,put the bowl on the stove
11335,camera_pose,libero_goal,open_the_middle_drawer_of_the_cabinet_demo.hdf5,121,open the middle drawer of the cabinet
11336,env,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,165,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate
11337,env,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,154,pick up the black bowl on the ramekin and place it on the plate
11338,language,libero_goal,put_the_bowl_on_the_stove_demo.hdf5,92,put the bowl on the stove
11339,sensor_noise,libero_object,pick_up_the_cream_cheese_and_place_it_in_the_basket_demo.hdf5,135,pick up the cream cheese and place it in the basket
11340,lighting,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_demo.hdf5,106,pick up the black bowl on the ramekin and place it on the plate
11341,language,libero_goal,put_the_cream_cheese_in_the_bowl_demo.hdf5,106,put the cream cheese in the bowl
11342,env,libero_object,pick_up_the_orange_juice_and_place_it_in_the_basket_demo.hdf5,141,pick up the orange juice and place it in the basket
11343,sensor_noise,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,127,pick up the black bowl next to the ramekin and place it on the plate
11344,camera_pose,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,121,pick up the black bowl next to the plate and place it on the plate
11345,env,libero_10,LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_demo.hdf5,238,put both the alphabet soup and the cream cheese box in the basket
11346,sensor_noise,libero_spatial,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,120,pick up the black bowl next to the cookie box and place it on the plate
11347,sensor_noise,libero_goal,push_the_plate_to_the_front_of_the_stove_demo.hdf5,117,push the plate to the front of the stove
11348,language,libero_spatial,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,169,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate
11349,sensor_noise,libero_10,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it_demo.hdf5,275,turn on the stove and put the moka pot on it
11350,lighting,libero_spatial,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,123,pick up the black bowl from table center and place it on the plate
